,Date,0,1,2,3,4,5,6,7,8,9
167,2024-11-27,TORNTPHARM,436.0,25,3,3075.15,3180.85,3212.05,3222.25,3274.55,3
168,2024-11-27,TRENT,5683.0,50,1,6559.00,6645.15,6856.0,6735.25,6842.75,0
169,2024-11-27,TVSMOTOR,1479.0,25,3,2261.85,2374.80,2441.0,2422.95,2474.80,0
170,2024-11-27,UBL,857.0,10,1,1857.05,1889.10,1925.0,1909.50,1924.50,2
171,2024-11-27,ULTRACEMCO,8634.0,50,1,10671.10,10942.70,11159.95,11038.80,11129.70,0
172,2024-11-27,UNITDSPR,2328.0,10,1,1462.60,1489.60,1521.55,1508.40,1528.15,3
173,2024-11-27,UPL,28803.29151291513,1.625,0,538.05,543.75,548.4,548.60,546.95,0
174,2024-11-27,VEDL,4781.0,5,1,437.55,446.75,446.2,455.10,466.00,1
175,2024-11-27,VOLTAS,3812.0,10,1,1633.75,1650.70,1662.0,1670.55,1689.45,0
176,2024-11-27,WIPRO,8856.0,2.5,0,588.80,593.00,583.85,597.90,602.70,2
177,2024-11-27,ZYDUSLIFE,1136.0,10,1,930.20,951.50,950.0,970.40,991.45,0
0,2024-11-26,APOLLOTYRE,1206.0,5,1,496.00,505.40,518.0,513.80,529.35,3
1,2024-11-26,ASHOKLEY,3364.0,1.25,0,231.37,233.57,231.95,236.17,238.92,0
2,2024-11-26,ASIANPAINT,8529.0,10,1,2447.90,2467.10,2505.7,2485.60,2505.80,0
3,2024-11-26,ASTRAL,3872.0,10,1,1783.45,1802.10,1797.0,1822.35,1840.80,2
4,2024-11-26,ATUL,1187.0,50,3,7407.10,7481.10,7432.0,7550.55,7963.85,3
5,2024-11-26,AUBANK,2671.0,5,1,577.65,586.45,592.5,594.70,605.60,0
6,2024-11-26,AUROPHARMA,3466.0,10,3,1214.60,1232.85,1221.95,1251.30,1271.25,0
7,2024-11-26,AXISBANK,5241.0,5,0,1134.10,1144.25,1143.3,1153.35,1162.95,0
8,2024-11-26,BAJAJ-AUTO,10068.0,50,2,9185.15,9349.90,9151.0,9443.15,9540.80,0
9,2024-11-26,BAJAJFINSV,3815.0,10,4,1569.70,1589.60,1594.0,1607.50,1626.25,0
10,2024-11-26,BAJFINANCE,6485.0,50,2,6553.05,6653.20,6625.35,6742.70,6841.00,0
11,2024-11-26,BALKRISIND,3193.0,25,3,2681.25,2734.30,2754.0,2777.00,2821.20,2
12,2024-11-26,BANDHANBNK,2032.0,1.25,1,166.95,169.25,170.0,171.75,174.10,0
13,2024-11-26,BANKBARODA,4921.0,1.25,0,244.15,246.40,247.6,248.80,251.60,0
14,2024-11-26,BATAINDIA,2507.0,5,0,1314.10,1323.85,1368.0,1334.85,1344.70,0
15,2024-11-26,BEL,10765.0,2.5,0,293.35,297.60,297.8,302.40,307.15,0
16,2024-11-26,BERGEPAINT,1447.0,2.5,3,474.85,477.70,487.0,481.95,489.10,0
17,2024-11-26,BHARATFORG,3055.0,10,2,1290.85,1310.15,1324.05,1327.80,1347.30,0
18,2024-11-26,BHARTIARTL,18632.0,10,1,1553.35,1573.45,1577.95,1592.85,1612.25,0
19,2024-11-26,BHEL,5828.0,2.5,0,237.97,242.72,243.1,247.07,252.22,0
20,2024-11-26,BIOCON,1169.0,2.5,0,333.50,337.55,352.05,342.00,349.35,1
21,2024-11-26,BOSCHLTD,2531.0,250,0,34757.95,35182.05,35320.00,null,null,3
22,2024-11-26,BPCL,3498.0,2.5,0,288.00,293.10,293.85,297.50,302.30,0
23,2024-11-26,BRITANNIA,9626.0,25,1,4885.50,4932.25,5012.0,4980.95,5057.55,0
24,2024-11-26,BSOFT,2409.0,5,0,565.50,575.05,592.5,585.55,600.85,0
25,2024-11-26,CANBK,3814.0,0.5,0,99.54,100.44,101.7,101.39,102.44,0
26,2024-11-26,CANFINHOME,1413.0,5,1,799.55,816.60,824.15,834.90,844.15,0
27,2024-11-26,CHAMBLFERT,1246.0,5,2,466.50,475.85,479.8,483.85,496.65,2
28,2024-11-26,CHOLAFIN,1749.0,10,2,1211.00,1229.75,1266.0,1247.95,1268.05,0
29,2024-11-26,CIPLA,3040.0,10,1,1473.45,1491.90,1497.0,1508.80,1526.50,0
30,2024-11-26,COALINDIA,8304.0,0.375,0,415.50,417.95,411.5,420.25,422.70,0
31,2024-11-26,COFORGE,9251.0,50,0,8571.85,8659.15,8601.1,8753.60,8942.15,2
32,2024-11-26,COLPAL,7037.0,25,3,2824.70,2873.60,2951.95,2921.60,2969.95,2
33,2024-11-26,CONCOR,2847.0,5,1,797.80,807.35,799.55,814.40,826.50,0
34,2024-11-26,COROMANDEL,1891.0,10,0,1732.00,1762.40,1765.65,1789.85,1807.80,1
35,2024-11-26,CROMPTON,3439.0,2.5,0,397.75,402.80,408.0,407.25,412.40,0
36,2024-11-26,CUB,693.0,1.25,1,171.85,174.00,179.25,176.75,179.60,0
37,2024-11-26,CUMMINSIND,4117.0,25,2,3485.60,3531.90,3464.1,3578.20,3632.40,0
38,2024-11-26,DABUR,1906.0,2.5,1,513.35,518.30,525.0,522.50,527.35,0
39,2024-11-26,DALBHARAT,2679.0,10,0,1800.70,1821.45,1820.0,1837.00,1866.15,1
40,2024-11-26,DEEPAKNTR,2713.0,25,1,2624.80,2678.05,2715.0,2720.30,2785.35,1
41,2024-11-26,DIVISLAB,6193.0,25,0,6070.55,6121.15,6085.0,6166.85,6233.00,1
42,2024-11-26,DIXON,13048.0,75,0,15556.30,null,15611.85,null,15857.55,2
43,2024-11-26,DLF,5004.0,5,0,814.70,824.05,826.5,833.60,842.90,0
44,2024-11-26,DRREDDY,3721.0,5,1,1195.20,1205.20,1212.0,1214.45,1224.90,0
45,2024-11-26,EICHERMOT,4769.0,25,0,4933.35,4979.45,4947.0,5024.65,5073.55,3
46,2024-11-26,ESCORTS,2806.0,25,3,3519.55,3584.80,3623.0,3629.25,3683.75,1
47,2024-11-26,EXIDEIND,2391.0,5,0,416.90,426.55,425.55,433.80,443.20,0
48,2024-11-26,FEDERALBNK,1742.0,1.25,0,208.70,211.10,213.5,213.50,215.85,2
49,2024-11-26,GAIL,2875.0,1.25,0,193.96,196.36,193.95,198.61,200.66,0
50,2024-11-26,GLENMARK,1303.0,10,1,1474.95,1494.55,1523.0,1514.15,1537.15,0
51,2024-11-26,GMRINFRA,2238.0,0.5,1,78.90,79.80,80.16,80.85,81.75,0
52,2024-11-26,GNFC,891.0,5,2,569.65,573.55,592.7,585.30,591.65,0
53,2024-11-26,GODREJCP,2505.0,10,2,1194.45,1213.25,1243.0,1231.75,1251.25,1
54,2024-11-26,GODREJPROP,5406.0,25,0,2889.95,2933.40,2894.0,2980.15,3021.95,1
55,2024-11-26,GRANULES,460.0,5,1,565.75,582.25,591.0,583.80,599.75,1
56,2024-11-26,GRASIM,7948.0,10,0,2612.80,2630.35,2610.0,2647.85,2668.05,1
57,2024-11-26,GUJGASLTD,1495.0,5,4,456.60,464.90,473.3,473.15,489.20,0
58,2024-11-26,HAL,16371.0,50,1,4272.55,4349.20,4365.0,4446.10,4552.10,0
59,2024-11-26,HAVELLS,2639.0,10,0,1688.75,1706.90,1712.0,1725.60,1743.65,1
60,2024-11-26,HCLTECH,4753.0,10,0,1873.70,1892.45,1900.0,1910.15,1929.95,5
61,2024-11-26,HDFCAMC,2746.0,25,2,4279.25,4323.05,4238.0,4368.50,4414.15,0
62,2024-11-26,HDFCBANK,40147.0,5,0,1770.25,1779.85,1786.4,1788.40,1797.85,1
